order_id,user_id,order_ts,amount,currency,country,status
o-11278,u-1528,2026-02-07T00:00:00Z,3289.39,JPY,JP,COMPLETED
o-11279,u-2551,2026-02-04T00:00:00Z,14067.62,JPY,JP,COMPLETED
o-11280,u-4085,2026-02-03T00:00:00Z,6163.31,JPY,us,REFUNDED
o-11281,u-3483,2026-02-05T00:00:00Z,19334.72,JPY,jp,REFUNDED
o-11282,u-3239,2026-02-03T00:00:00Z,2791.69,JPY,jp,CANCELLED
o-11283,u-2303,2026-02-08T00:00:00Z,5835.18,JPY,jp,COMPLETED
o-11284,u-4219,2026-02-03T00:00:00Z,14896.09,JPY,jp,COMPLETED
o-11285,u-2966,2026-02-09T00:00:00Z,13061.13,JPY,us,REFUNDED
o-11286,u-4016,2026-02-05T00:00:00Z,3586.36,JPY,jp,COMPLETED
o-11287,u-4377,2026-02-07T00:00:00Z,5131.26,JPY,us,COMPLETED
o-11288,u-1936,2026-02-03T00:00:00Z,1206.86,JPY,JP,REFUNDED
o-11289,u-4147,2026-02-05T00:00:00Z,9884.48,JPY,JP,REFUNDED
o-11290,u-3977,2026-02-06T00:00:00Z,15924.75,JPY,us,CANCELLED
o-11291,u-2093,2026-02-02T00:00:00Z,1418.63,JPY,jp,CANCELLED
o-11292,u-3087,2026-02-05T00:00:00Z,15383.91,JPY,jp,COMPLETED
o-11293,u-2243,2026-02-02T00:00:00Z,18732.8,JPY,jp,REFUNDED
o-11294,u-474,2026-02-09T00:00:00Z,12487.94,JPY,us,CANCELLED
o-11295,u-609,2026-02-06T00:00:00Z,17339.18,JPY,jp,REFUNDED
o-11296,u-4164,2026-02-04T00:00:00Z,5574.28,JPY,jp,REFUNDED
o-11297,u-2373,2026-02-07T00:00:00Z,16618.28,JPY,us,CANCELLED
o-11298,u-2755,2026-02-02T00:00:00Z,659.13,JPY,us,COMPLETED
o-11299,u-489,2026-02-09T00:00:00Z,12611.86,JPY,JP,CANCELLED
o-11300,u-3884,2026-02-06T00:00:00Z,3353.94,JPY,us,CANCELLED
o-11301,u-4904,2026-02-04T00:00:00Z,11420.12,JPY,JP,CANCELLED
o-11302,u-4712,2026-02-03T00:00:00Z,19208.66,JPY,jp,COMPLETED
o-11303,u-13,2026-02-08T00:00:00Z,1336.89,JPY,us,CANCELLED
o-11304,u-4820,2026-02-03T00:00:00Z,4937.51,JPY,jp,REFUNDED
o-11305,u-893,2026-02-03T00:00:00Z,2958.22,JPY,us,COMPLETED
o-11306,u-863,2026-02-09T00:00:00Z,1947.49,JPY,JP,REFUNDED
o-11307,u-2076,2026-02-07T00:00:00Z,7767.67,JPY,jp,CANCELLED
o-11308,u-4532,2026-02-06T00:00:00Z,15657.83,JPY,jp,COMPLETED
o-11309,u-4747,2026-02-04T00:00:00Z,1682.06,JPY,JP,COMPLETED
o-11310,u-231,2026-02-03T00:00:00Z,4496.85,JPY,us,COMPLETED
o-11311,u-1197,2026-02-10T00:00:00Z,11695.7,JPY,jp,COMPLETED
o-11312,u-1798,2026-02-04T00:00:00Z,6282.63,JPY,jp,COMPLETED
o-11313,u-4066,2026-02-06T00:00:00Z,18992.81,JPY,us,COMPLETED
o-11314,u-3182,2026-02-07T00:00:00Z,17622.15,JPY,JP,COMPLETED
o-11315,u-4692,2026-02-07T00:00:00Z,15520.41,JPY,jp,REFUNDED
o-11316,u-2901,2026-02-07T00:00:00Z,4362.81,JPY,us,CANCELLED
o-11317,u-3411,2026-02-09T00:00:00Z,7858.73,JPY,JP,REFUNDED
o-11318,u-3677,2026-02-08T00:00:00Z,14065.24,JPY,jp,CANCELLED
o-11319,u-3707,2026-02-08T00:00:00Z,2084.16,JPY,us,COMPLETED
o-11320,u-4785,2026-02-07T00:00:00Z,19510.82,JPY,JP,COMPLETED
o-11321,u-1891,2026-02-01T00:00:00Z,18687.33,JPY,jp,CANCELLED
o-11322,u-823,2026-02-05T00:00:00Z,14483.67,JPY,us,REFUNDED
o-11323,u-481,2026-02-03T00:00:00Z,18216.37,JPY,jp,CANCELLED
o-11324,u-415,2026-02-07T00:00:00Z,18238.44,JPY,us,COMPLETED
o-11325,u-1258,2026-02-09T00:00:00Z,10091.85,JPY,jp,CANCELLED
o-11326,u-2741,2026-02-04T00:00:00Z,13161.22,JPY,jp,COMPLETED
o-11327,u-2255,2026-02-09T00:00:00Z,6157.66,JPY,us,COMPLETED
o-11328,u-2582,2026-02-04T00:00:00Z,2447.8,JPY,JP,REFUNDED
o-11329,u-2348,2026-02-03T00:00:00Z,18572.62,JPY,JP,COMPLETED
o-11330,u-737,2026-02-04T00:00:00Z,8956.04,JPY,us,CANCELLED
o-11331,u-2727,2026-02-04T00:00:00Z,8964.21,JPY,us,CANCELLED
o-11332,u-1663,2026-02-10T00:00:00Z,18380.15,JPY,JP,COMPLETED
o-11333,u-2294,2026-02-04T00:00:00Z,5010.97,JPY,jp,CANCELLED
o-11334,u-3319,2026-02-04T00:00:00Z,854.01,JPY,jp,CANCELLED
o-11335,u-4012,2026-02-07T00:00:00Z,12830.02,JPY,JP,REFUNDED
o-11336,u-2673,2026-02-07T00:00:00Z,13048.77,JPY,jp,REFUNDED
o-11337,u-992,2026-02-09T00:00:00Z,11590.37,JPY,JP,COMPLETED
o-11338,u-2413,2026-02-06T00:00:00Z,19636.27,JPY,jp,REFUNDED
o-11339,u-1313,2026-02-03T00:00:00Z,11157.54,JPY,jp,REFUNDED
o-11340,u-3235,2026-02-09T00:00:00Z,13121.61,JPY,JP,CANCELLED
o-11341,u-4516,2026-02-06T00:00:00Z,967.05,JPY,JP,REFUNDED
o-11342,u-3524,2026-02-04T00:00:00Z,18992.14,JPY,us,COMPLETED
o-11343,u-4105,2026-02-02T00:00:00Z,16396.14,JPY,JP,CANCELLED
o-11344,u-4278,2026-02-01T00:00:00Z,684.04,JPY,JP,CANCELLED
o-11345,u-1982,2026-02-01T00:00:00Z,19507.15,JPY,us,CANCELLED
o-11346,u-2307,2026-02-02T00:00:00Z,17716.02,JPY,us,REFUNDED
o-11347,u-3830,2026-02-08T00:00:00Z,2890.01,JPY,us,COMPLETED
o-11348,u-106,2026-02-03T00:00:00Z,8449.74,JPY,us,COMPLETED
o-11349,u-3493,2026-02-10T00:00:00Z,17688.88,JPY,us,REFUNDED
o-11350,u-1291,2026-02-10T00:00:00Z,244.33,JPY,jp,COMPLETED
o-11351,u-138,2026-02-07T00:00:00Z,8410.39,JPY,us,CANCELLED
o-11352,u-2768,2026-02-01T00:00:00Z,4224.41,JPY,us,REFUNDED
o-11353,u-2556,2026-02-09T00:00:00Z,17830.76,JPY,us,REFUNDED
o-11354,u-4711,2026-02-09T00:00:00Z,4181.26,JPY,us,REFUNDED
o-11355,u-2846,2026-02-05T00:00:00Z,19428.88,JPY,us,CANCELLED
o-11356,u-1221,2026-02-06T00:00:00Z,19418.18,JPY,jp,CANCELLED
o-11357,u-3546,2026-02-08T00:00:00Z,11712.61,JPY,JP,CANCELLED
o-11358,u-1501,2026-02-06T00:00:00Z,842.15,JPY,JP,COMPLETED
o-11359,u-2984,2026-02-07T00:00:00Z,5771.88,JPY,us,CANCELLED
o-11360,u-637,2026-02-08T00:00:00Z,2433.24,JPY,jp,CANCELLED
o-11361,u-3911,2026-02-02T00:00:00Z,699.05,JPY,JP,REFUNDED
o-11362,u-119,2026-02-09T00:00:00Z,11861.69,JPY,us,COMPLETED
o-11363,u-4071,2026-02-04T00:00:00Z,11948.48,JPY,JP,REFUNDED
o-11364,u-708,2026-02-08T00:00:00Z,7888.5,JPY,us,CANCELLED
o-11365,u-1074,2026-02-05T00:00:00Z,3816.21,JPY,JP,COMPLETED
o-11366,u-4252,2026-02-10T00:00:00Z,12949.13,JPY,us,CANCELLED
o-11367,u-1023,2026-02-10T00:00:00Z,5592.37,JPY,JP,CANCELLED
o-11368,u-4056,2026-02-03T00:00:00Z,3560.93,JPY,us,COMPLETED
o-11369,u-683,2026-02-01T00:00:00Z,824.55,JPY,us,REFUNDED
o-11370,u-4704,2026-02-05T00:00:00Z,4824.67,JPY,JP,CANCELLED
o-11371,u-2487,2026-02-02T00:00:00Z,7511.08,JPY,us,REFUNDED
o-11372,u-2631,2026-02-09T00:00:00Z,17515.1,JPY,jp,REFUNDED
o-11373,u-4433,2026-02-02T00:00:00Z,14049.14,JPY,jp,REFUNDED
o-11374,u-4505,2026-02-07T00:00:00Z,6453.9,JPY,JP,CANCELLED
o-11375,u-3732,2026-02-07T00:00:00Z,6934.69,JPY,jp,CANCELLED
o-11376,u-4593,2026-02-03T00:00:00Z,19906.5,JPY,JP,REFUNDED
o-11377,u-4947,2026-02-01T00:00:00Z,14553.86,JPY,jp,COMPLETED
o-11378,u-3393,2026-02-08T00:00:00Z,1599.74,JPY,jp,CANCELLED
o-11379,u-4441,2026-02-09T00:00:00Z,9177.88,JPY,JP,REFUNDED
o-11380,u-3154,2026-02-01T00:00:00Z,5025.76,JPY,JP,REFUNDED
o-11381,u-1207,2026-02-02T00:00:00Z,14964.17,JPY,JP,REFUNDED
o-11382,u-3923,2026-02-04T00:00:00Z,10888.09,JPY,jp,CANCELLED
o-11383,u-4591,2026-02-09T00:00:00Z,7191.54,JPY,us,COMPLETED
o-11384,u-4669,2026-02-02T00:00:00Z,18455.41,JPY,us,REFUNDED
o-11385,u-3672,2026-02-05T00:00:00Z,3715.12,JPY,JP,CANCELLED
o-11386,u-2459,2026-02-03T00:00:00Z,17444.53,JPY,us,REFUNDED
o-11387,u-789,2026-02-09T00:00:00Z,3231.82,JPY,JP,REFUNDED
o-11388,u-4453,2026-02-07T00:00:00Z,13971.8,JPY,JP,COMPLETED
o-11389,u-4077,2026-02-02T00:00:00Z,11267.96,JPY,us,COMPLETED
o-11390,u-3219,2026-02-10T00:00:00Z,8096.66,JPY,jp,REFUNDED
o-11391,u-4665,2026-02-08T00:00:00Z,3573.54,JPY,JP,CANCELLED
o-11392,u-4552,2026-02-02T00:00:00Z,17612.07,JPY,jp,COMPLETED
o-11393,u-1263,2026-02-05T00:00:00Z,2585.41,JPY,jp,COMPLETED
o-11394,u-2185,2026-02-06T00:00:00Z,17685.81,JPY,jp,CANCELLED
o-11395,u-4398,2026-02-08T00:00:00Z,14947.63,JPY,jp,CANCELLED
o-11396,u-1362,2026-02-04T00:00:00Z,14398.27,JPY,jp,COMPLETED
o-11397,u-2697,2026-02-08T00:00:00Z,8293.7,JPY,us,CANCELLED
o-11398,u-484,2026-02-07T00:00:00Z,11216.52,JPY,JP,COMPLETED
o-11399,u-3970,2026-02-07T00:00:00Z,15872.89,JPY,jp,COMPLETED
o-11400,u-3418,2026-02-03T00:00:00Z,3577.51,JPY,us,COMPLETED
o-11401,u-4937,2026-02-08T00:00:00Z,2413.62,JPY,JP,COMPLETED
o-11402,u-3242,2026-02-03T00:00:00Z,2963.62,JPY,jp,COMPLETED
o-11403,u-3369,2026-02-08T00:00:00Z,5627.62,JPY,us,COMPLETED
o-11404,u-2193,2026-02-06T00:00:00Z,3995.1,JPY,us,REFUNDED
o-11405,u-15,2026-02-07T00:00:00Z,14943.21,JPY,jp,REFUNDED
o-11406,u-4507,2026-02-07T00:00:00Z,2920.69,JPY,us,COMPLETED
o-11407,u-2555,2026-02-07T00:00:00Z,10249.4,JPY,jp,COMPLETED
o-11408,u-4987,2026-02-05T00:00:00Z,16891.21,JPY,jp,CANCELLED
o-11409,u-2561,2026-02-04T00:00:00Z,9319.26,JPY,jp,COMPLETED
o-11410,u-904,2026-02-08T00:00:00Z,16616.65,JPY,jp,REFUNDED
o-11411,u-670,2026-02-06T00:00:00Z,615.44,JPY,JP,COMPLETED
o-11412,u-858,2026-02-09T00:00:00Z,19230.15,JPY,JP,CANCELLED
o-11413,u-2123,2026-02-02T00:00:00Z,2233.96,JPY,JP,CANCELLED
o-11414,u-1288,2026-02-05T00:00:00Z,10016.18,JPY,JP,COMPLETED
o-11415,u-3707,2026-02-04T00:00:00Z,13238.58,JPY,JP,REFUNDED
o-11416,u-2843,2026-02-10T00:00:00Z,13374.41,JPY,JP,CANCELLED
o-11417,u-2409,2026-02-06T00:00:00Z,1781.57,JPY,JP,COMPLETED
o-11418,u-517,2026-02-05T00:00:00Z,19461.87,JPY,us,COMPLETED
o-11419,u-4433,2026-02-03T00:00:00Z,15734.4,JPY,JP,CANCELLED
o-11420,u-3456,2026-02-08T00:00:00Z,17640.97,JPY,jp,COMPLETED
o-11421,u-4254,2026-02-02T00:00:00Z,1750.65,JPY,JP,CANCELLED
o-11422,u-3719,2026-02-01T00:00:00Z,4824.23,JPY,jp,COMPLETED
o-11423,u-3020,2026-02-02T00:00:00Z,19653.62,JPY,JP,COMPLETED
o-11424,u-4267,2026-02-10T00:00:00Z,7324.92,JPY,us,CANCELLED
o-11425,u-4801,2026-02-07T00:00:00Z,5896.09,JPY,us,COMPLETED
o-11426,u-4616,2026-02-06T00:00:00Z,5961.01,JPY,us,CANCELLED
o-11427,u-1737,2026-02-08T00:00:00Z,489.97,JPY,JP,REFUNDED
o-11428,u-261,2026-02-07T00:00:00Z,1135.96,JPY,us,CANCELLED
o-11429,u-422,2026-02-10T00:00:00Z,6657.37,JPY,JP,COMPLETED
o-11430,u-1831,2026-02-05T00:00:00Z,2792.85,JPY,JP,CANCELLED
o-11431,u-2807,2026-02-04T00:00:00Z,12755.24,JPY,jp,REFUNDED
o-11432,u-4400,2026-02-01T00:00:00Z,1943.49,JPY,jp,COMPLETED
o-11433,u-2572,2026-02-09T00:00:00Z,13519.99,JPY,us,REFUNDED
o-11434,u-2427,2026-02-09T00:00:00Z,2645.35,JPY,JP,COMPLETED
o-11435,u-1335,2026-02-06T00:00:00Z,13115.42,JPY,us,REFUNDED
o-11436,u-4229,2026-02-08T00:00:00Z,4570.68,JPY,jp,CANCELLED
o-11437,u-4551,2026-02-10T00:00:00Z,9644.59,JPY,JP,COMPLETED
o-11438,u-4470,2026-02-09T00:00:00Z,10703.74,JPY,JP,REFUNDED
o-11439,u-946,2026-02-07T00:00:00Z,12055.8,JPY,jp,CANCELLED
o-11440,u-1763,2026-02-03T00:00:00Z,19040.1,JPY,JP,COMPLETED
o-11441,u-4369,2026-02-01T00:00:00Z,7118.32,JPY,us,COMPLETED
o-11442,u-1279,2026-02-07T00:00:00Z,10977.46,JPY,us,REFUNDED
o-11443,u-4728,2026-02-02T00:00:00Z,13055.52,JPY,us,COMPLETED
o-11444,u-680,2026-02-05T00:00:00Z,13287.1,JPY,JP,CANCELLED
o-11445,u-1285,2026-02-07T00:00:00Z,19086.95,JPY,us,CANCELLED
o-11446,u-1017,2026-02-01T00:00:00Z,15301.87,JPY,jp,CANCELLED
o-11447,u-3217,2026-02-05T00:00:00Z,3192.19,JPY,jp,REFUNDED
o-11448,u-2817,2026-02-06T00:00:00Z,2270.89,JPY,us,CANCELLED
o-11449,u-4006,2026-02-01T00:00:00Z,7863.17,JPY,jp,COMPLETED
o-11450,u-1929,2026-02-08T00:00:00Z,16983.56,JPY,JP,COMPLETED
o-11451,u-3423,2026-02-01T00:00:00Z,14665.06,JPY,JP,CANCELLED
o-11452,u-4468,2026-02-05T00:00:00Z,5552.0,JPY,JP,COMPLETED
o-11453,u-4167,2026-02-08T00:00:00Z,8442.05,JPY,us,COMPLETED
o-11454,u-460,2026-02-06T00:00:00Z,12968.58,JPY,jp,CANCELLED
o-11455,u-2921,2026-02-04T00:00:00Z,8451.16,JPY,jp,CANCELLED
o-11456,u-1790,2026-02-08T00:00:00Z,1269.4,JPY,JP,COMPLETED
o-11457,u-468,2026-02-05T00:00:00Z,17987.23,JPY,us,REFUNDED
o-11458,u-1485,2026-02-08T00:00:00Z,18745.76,JPY,jp,REFUNDED
o-11459,u-1838,2026-02-03T00:00:00Z,1996.77,JPY,JP,REFUNDED
o-11460,u-4235,2026-02-07T00:00:00Z,18567.58,JPY,JP,COMPLETED
o-11461,u-2052,2026-02-08T00:00:00Z,11217.57,JPY,JP,REFUNDED
o-11462,u-1229,2026-02-04T00:00:00Z,2546.21,JPY,JP,REFUNDED
o-11463,u-2069,2026-02-06T00:00:00Z,7586.87,JPY,us,COMPLETED
o-11464,u-2261,2026-02-04T00:00:00Z,12392.14,JPY,JP,CANCELLED
o-11465,u-2233,2026-02-02T00:00:00Z,1761.31,JPY,jp,CANCELLED
o-11466,u-1208,2026-02-07T00:00:00Z,5624.08,JPY,us,COMPLETED
o-11467,u-3611,2026-02-05T00:00:00Z,5712.22,JPY,JP,COMPLETED
o-11468,u-484,2026-02-01T00:00:00Z,15407.01,JPY,us,COMPLETED
o-11469,u-2791,2026-02-07T00:00:00Z,18328.41,JPY,us,CANCELLED
o-11470,u-4148,2026-02-05T00:00:00Z,3059.44,JPY,jp,CANCELLED
o-11471,u-2013,2026-02-06T00:00:00Z,17517.49,JPY,JP,COMPLETED
o-11472,u-4726,2026-02-08T00:00:00Z,5288.23,JPY,jp,CANCELLED
o-11473,u-1240,2026-02-06T00:00:00Z,12231.42,JPY,jp,REFUNDED
o-11474,u-617,2026-02-08T00:00:00Z,18614.73,JPY,us,CANCELLED
o-11475,u-4109,2026-02-02T00:00:00Z,6501.9,JPY,us,COMPLETED
o-11476,u-1898,2026-02-02T00:00:00Z,6186.17,JPY,us,CANCELLED
o-11477,u-2121,2026-02-03T00:00:00Z,6164.56,JPY,us,CANCELLED
o-11478,u-3262,2026-02-03T00:00:00Z,2129.48,JPY,JP,CANCELLED
o-11479,u-4477,2026-02-05T00:00:00Z,9266.85,JPY,jp,REFUNDED
o-11480,u-3493,2026-02-03T00:00:00Z,7473.55,JPY,JP,COMPLETED
o-11481,u-2710,2026-02-06T00:00:00Z,192.57,JPY,jp,REFUNDED
o-11482,u-583,2026-02-05T00:00:00Z,4983.04,JPY,jp,REFUNDED
o-11483,u-4830,2026-02-08T00:00:00Z,6886.04,JPY,jp,COMPLETED
o-11484,u-766,2026-02-03T00:00:00Z,8224.37,JPY,jp,CANCELLED
o-11485,u-1894,2026-02-04T00:00:00Z,8082.52,JPY,us,REFUNDED
o-11486,u-3716,2026-02-08T00:00:00Z,12399.57,JPY,jp,CANCELLED
o-11487,u-3595,2026-02-07T00:00:00Z,3175.77,JPY,JP,CANCELLED
o-11488,u-1735,2026-02-01T00:00:00Z,5666.28,JPY,us,COMPLETED
o-11489,u-4705,2026-02-03T00:00:00Z,11481.53,JPY,JP,CANCELLED
o-11490,u-67,2026-02-03T00:00:00Z,14590.65,JPY,jp,REFUNDED
o-11491,u-2840,2026-02-05T00:00:00Z,1049.79,JPY,jp,REFUNDED
o-11492,u-2544,2026-02-05T00:00:00Z,5096.17,JPY,JP,CANCELLED
o-11493,u-2168,2026-02-03T00:00:00Z,975.52,JPY,JP,CANCELLED
o-11494,u-864,2026-02-07T00:00:00Z,8588.53,JPY,JP,CANCELLED
o-11495,u-240,2026-02-02T00:00:00Z,12580.66,JPY,JP,COMPLETED
o-11496,u-2321,2026-02-01T00:00:00Z,259.6,JPY,jp,REFUNDED
o-11497,u-4176,2026-02-07T00:00:00Z,17455.09,JPY,us,CANCELLED
o-11498,u-2785,2026-02-09T00:00:00Z,8916.63,JPY,JP,REFUNDED
o-11499,u-1114,2026-02-06T00:00:00Z,415.52,JPY,JP,CANCELLED
o-11500,u-3459,2026-02-09T00:00:00Z,14257.09,JPY,JP,CANCELLED
o-11501,u-4813,2026-02-05T00:00:00Z,3041.53,JPY,us,REFUNDED
o-11502,u-1546,2026-02-08T00:00:00Z,2784.87,JPY,us,CANCELLED
o-11503,u-4199,2026-02-01T00:00:00Z,8291.84,JPY,jp,CANCELLED
o-11504,u-1087,2026-02-05T00:00:00Z,19651.47,JPY,JP,COMPLETED
o-11505,u-544,2026-02-04T00:00:00Z,4003.38,JPY,jp,COMPLETED
o-11506,u-1137,2026-02-05T00:00:00Z,2566.53,JPY,us,REFUNDED
o-11507,u-4408,2026-02-03T00:00:00Z,2895.76,JPY,JP,REFUNDED
o-11508,u-2382,2026-02-09T00:00:00Z,7017.3,JPY,JP,REFUNDED
o-11509,u-3461,2026-02-07T00:00:00Z,14741.7,JPY,us,REFUNDED
o-11510,u-3222,2026-02-07T00:00:00Z,11599.41,JPY,us,REFUNDED
o-11511,u-808,2026-02-03T00:00:00Z,8598.4,JPY,jp,COMPLETED
o-11512,u-3358,2026-02-02T00:00:00Z,5655.77,JPY,JP,CANCELLED
o-11513,u-1992,2026-02-02T00:00:00Z,12580.38,JPY,jp,CANCELLED
o-11514,u-4885,2026-02-09T00:00:00Z,902.23,JPY,us,REFUNDED
o-11515,u-1560,2026-02-04T00:00:00Z,16213.82,JPY,JP,REFUNDED
o-11516,u-4473,2026-02-02T00:00:00Z,13396.25,JPY,us,REFUNDED
o-11517,u-2296,2026-02-07T00:00:00Z,13151.29,JPY,us,COMPLETED
o-11518,u-965,2026-02-07T00:00:00Z,6956.28,JPY,JP,REFUNDED
o-11519,u-4244,2026-02-01T00:00:00Z,19767.51,JPY,us,CANCELLED
o-11520,u-340,2026-02-08T00:00:00Z,9886.3,JPY,us,CANCELLED
o-11521,u-1333,2026-02-04T00:00:00Z,13869.0,JPY,us,REFUNDED
o-11522,u-4896,2026-02-03T00:00:00Z,9946.53,JPY,JP,COMPLETED
o-11523,u-1260,2026-02-02T00:00:00Z,17936.18,JPY,JP,REFUNDED
o-11524,u-4530,2026-02-03T00:00:00Z,4597.33,JPY,us,CANCELLED
o-11525,u-4125,2026-02-10T00:00:00Z,18616.96,JPY,us,COMPLETED
o-11526,u-4296,2026-02-04T00:00:00Z,10196.89,JPY,jp,CANCELLED
o-11527,u-2268,2026-02-01T00:00:00Z,14730.15,JPY,JP,COMPLETED
o-11528,u-925,2026-02-05T00:00:00Z,14567.49,JPY,us,COMPLETED
o-11529,u-4941,2026-02-06T00:00:00Z,14445.57,JPY,jp,COMPLETED
o-11530,u-2859,2026-02-02T00:00:00Z,12152.47,JPY,us,REFUNDED
o-11531,u-2364,2026-02-05T00:00:00Z,465.51,JPY,JP,REFUNDED
o-11532,u-921,2026-02-10T00:00:00Z,8045.57,JPY,jp,COMPLETED
o-11533,u-1622,2026-02-10T00:00:00Z,16693.34,JPY,JP,REFUNDED
o-11534,u-4726,2026-02-01T00:00:00Z,13037.98,JPY,us,REFUNDED
o-11535,u-545,2026-02-02T00:00:00Z,7279.72,JPY,jp,CANCELLED
o-11536,u-4232,2026-02-06T00:00:00Z,16418.34,JPY,jp,COMPLETED
o-11537,u-2770,2026-02-10T00:00:00Z,18976.95,JPY,us,COMPLETED
o-11538,u-4271,2026-02-04T00:00:00Z,4953.76,JPY,jp,REFUNDED
o-11539,u-2116,2026-02-04T00:00:00Z,8719.21,JPY,JP,REFUNDED
o-11540,u-1614,2026-02-07T00:00:00Z,2313.99,JPY,jp,COMPLETED
o-11541,u-3346,2026-02-07T00:00:00Z,4561.54,JPY,us,CANCELLED
o-11542,u-2533,2026-02-04T00:00:00Z,10622.1,JPY,us,REFUNDED
o-11543,u-1739,2026-02-01T00:00:00Z,10772.67,JPY,JP,COMPLETED
o-11544,u-4099,2026-02-02T00:00:00Z,4098.11,JPY,JP,REFUNDED
o-11545,u-1435,2026-02-01T00:00:00Z,3174.46,JPY,jp,COMPLETED
o-11546,u-418,2026-02-10T00:00:00Z,6942.28,JPY,us,COMPLETED
o-11547,u-2144,2026-02-03T00:00:00Z,9934.43,JPY,JP,COMPLETED
o-11548,u-4670,2026-02-04T00:00:00Z,5003.99,JPY,jp,COMPLETED
o-11549,u-167,2026-02-09T00:00:00Z,7974.16,JPY,us,CANCELLED
o-11550,u-316,2026-02-05T00:00:00Z,13949.03,JPY,us,REFUNDED
o-11551,u-1582,2026-02-07T00:00:00Z,10944.59,JPY,us,CANCELLED
o-11552,u-2937,2026-02-04T00:00:00Z,12535.17,JPY,JP,CANCELLED
o-11553,u-3292,2026-02-01T00:00:00Z,14008.59,JPY,us,CANCELLED
o-11554,u-831,2026-02-08T00:00:00Z,2664.91,JPY,us,REFUNDED
o-11555,u-84,2026-02-06T00:00:00Z,18298.14,JPY,jp,COMPLETED
o-11556,u-4303,2026-02-03T00:00:00Z,18422.15,JPY,jp,COMPLETED
o-11557,u-4959,2026-02-08T00:00:00Z,16322.72,JPY,us,CANCELLED
o-11558,u-1134,2026-02-09T00:00:00Z,8884.25,JPY,us,COMPLETED
o-11559,u-4626,2026-02-08T00:00:00Z,11334.53,JPY,JP,CANCELLED
o-11560,u-1704,2026-02-10T00:00:00Z,3798.56,JPY,us,REFUNDED
o-11561,u-4390,2026-02-08T00:00:00Z,14563.59,JPY,jp,REFUNDED
o-11562,u-573,2026-02-10T00:00:00Z,2154.99,JPY,us,CANCELLED
o-11563,u-226,2026-02-01T00:00:00Z,6260.95,JPY,JP,REFUNDED
o-11564,u-3173,2026-02-01T00:00:00Z,2717.93,JPY,jp,COMPLETED
o-11565,u-810,2026-02-04T00:00:00Z,12131.32,JPY,us,REFUNDED
o-11566,u-3400,2026-02-04T00:00:00Z,2557.13,JPY,JP,CANCELLED
o-11567,u-1986,2026-02-07T00:00:00Z,366.78,JPY,us,CANCELLED
o-11568,u-1432,2026-02-07T00:00:00Z,3015.3,JPY,JP,COMPLETED
o-11569,u-1306,2026-02-08T00:00:00Z,5957.9,JPY,JP,REFUNDED
o-11570,u-2969,2026-02-10T00:00:00Z,10213.62,JPY,JP,CANCELLED
o-11571,u-3773,2026-02-01T00:00:00Z,3820.59,JPY,jp,REFUNDED
o-11572,u-3883,2026-02-05T00:00:00Z,18732.44,JPY,jp,REFUNDED
o-11573,u-731,2026-02-04T00:00:00Z,2243.22,JPY,us,CANCELLED
o-11574,u-1302,2026-02-08T00:00:00Z,11329.28,JPY,us,COMPLETED
o-11575,u-2653,2026-02-03T00:00:00Z,9811.25,JPY,jp,CANCELLED
o-11576,u-3201,2026-02-06T00:00:00Z,5776.94,JPY,JP,CANCELLED
o-11577,u-2627,2026-02-09T00:00:00Z,6839.25,JPY,JP,CANCELLED
o-11578,u-638,2026-02-09T00:00:00Z,1810.31,JPY,JP,CANCELLED
o-11579,u-3445,2026-02-05T00:00:00Z,4209.93,JPY,JP,COMPLETED
o-11580,u-477,2026-02-06T00:00:00Z,2664.31,JPY,us,COMPLETED
o-11581,u-3359,2026-02-07T00:00:00Z,4245.9,JPY,JP,COMPLETED
o-11582,u-2705,2026-02-05T00:00:00Z,12225.64,JPY,JP,REFUNDED
o-11583,u-4664,2026-02-05T00:00:00Z,16036.27,JPY,JP,REFUNDED
o-11584,u-3268,2026-02-05T00:00:00Z,16979.99,JPY,jp,REFUNDED
o-11585,u-1694,2026-02-09T00:00:00Z,11832.06,JPY,jp,COMPLETED
o-11586,u-3467,2026-02-03T00:00:00Z,15278.93,JPY,us,CANCELLED
o-11587,u-2632,2026-02-07T00:00:00Z,3246.32,JPY,jp,REFUNDED
o-11588,u-4581,2026-02-01T00:00:00Z,14986.54,JPY,us,COMPLETED
o-11589,u-2572,2026-02-10T00:00:00Z,17271.79,JPY,jp,COMPLETED
o-11590,u-3199,2026-02-01T00:00:00Z,1595.33,JPY,jp,CANCELLED
o-11591,u-224,2026-02-04T00:00:00Z,18619.08,JPY,JP,REFUNDED
o-11592,u-3054,2026-02-10T00:00:00Z,12970.06,JPY,jp,CANCELLED
o-11593,u-4308,2026-02-01T00:00:00Z,13502.0,JPY,JP,REFUNDED
o-11594,u-2626,2026-02-10T00:00:00Z,11035.87,JPY,JP,REFUNDED
o-11595,u-4985,2026-02-03T00:00:00Z,1364.57,JPY,JP,COMPLETED
o-11596,u-1051,2026-02-06T00:00:00Z,1628.98,JPY,JP,REFUNDED
o-11597,u-1903,2026-02-08T00:00:00Z,13598.07,JPY,jp,REFUNDED
o-11598,u-1796,2026-02-07T00:00:00Z,14447.4,JPY,JP,REFUNDED
